"","Order","Family","Genus","Species","MDD_SciName"
"1779","Rodentia","Sciuridae","Neotamias","durangae","Neotamias durangae"
"1780","Rodentia","Sciuridae","Neotamias","merriami","Neotamias merriami"
"1781","Rodentia","Sciuridae","Neotamias","minimus","Neotamias minimus"
"1782","Rodentia","Sciuridae","Neotamias","obscurus","Neotamias obscurus"
"1783","Rodentia","Sciuridae","Neotamias","ochrogenys","Neotamias ochrogenys"
"1784","Rodentia","Sciuridae","Neotamias","palmeri","Neotamias palmeri"
"1785","Rodentia","Sciuridae","Neotamias","panamintinus","Neotamias panamintinus"
"1786","Rodentia","Sciuridae","Neotamias","quadrimaculatus","Neotamias quadrimaculatus"
"1787","Rodentia","Sciuridae","Neotamias","quadrivittatus","Neotamias quadrivittatus"
"1788","Rodentia","Sciuridae","Neotamias","ruficaudus","Neotamias ruficaudus"
"1789","Rodentia","Sciuridae","Neotamias","rufus","Neotamias rufus"
"1790","Rodentia","Sciuridae","Neotamias","senex","Neotamias senex"
"1791","Rodentia","Sciuridae","Neotamias","siskiyou","Neotamias siskiyou"
"1792","Rodentia","Sciuridae","Neotamias","solivagus","Neotamias solivagus"
"1793","Rodentia","Sciuridae","Neotamias","sonomae","Neotamias sonomae"
"1794","Rodentia","Sciuridae","Neotamias","speciosus","Neotamias speciosus"
"1795","Rodentia","Sciuridae","Neotamias","townsendii","Neotamias townsendii"
"1796","Rodentia","Sciuridae","Neotamias","umbrinus","Neotamias umbrinus"
"1797","Rodentia","Sciuridae","Tamias","striatus","Tamias striatus"
"1798","Rodentia","Sciuridae","Atlantoxerus","getulus","Atlantoxerus getulus"
"1799","Rodentia","Sciuridae","Euxerus","erythropus","Euxerus erythropus"
"1800","Rodentia","Sciuridae","Geosciurus","inauris","Geosciurus inauris"
"1801","Rodentia","Sciuridae","Geosciurus","princeps","Geosciurus princeps"
"1802","Rodentia","Sciuridae","Spermophilopsis","leptodactyla","Spermophilopsis leptodactyla"
"1803","Rodentia","Sciuridae","Xerus","rutilus","Xerus rutilus"
"1804","Rodentia","Anomaluridae","Anomalurus","beecrofti","Anomalurus beecrofti"
"1805","Rodentia","Anomaluridae","Anomalurus","derbianus","Anomalurus derbianus"
"1806","Rodentia","Anomaluridae","Anomalurus","pelii","Anomalurus pelii"
"1807","Rodentia","Anomaluridae","Anomalurus","pusillus","Anomalurus pusillus"
"1808","Rodentia","Anomaluridae","Idiurus","macrotis","Idiurus macrotis"
"1809","Rodentia","Anomaluridae","Idiurus","zenkeri","Idiurus zenkeri"
"1810","Rodentia","Pedetidae","Pedetes","capensis","Pedetes capensis"
"1811","Rodentia","Pedetidae","Pedetes","surdaster","Pedetes surdaster"
"1812","Rodentia","Zenkerellidae","Zenkerella","insignis","Zenkerella insignis"
"1813","Rodentia","Castoridae","Castor","canadensis","Castor canadensis"
"1814","Rodentia","Castoridae","Castor","fiber","Castor fiber"
"1815","Rodentia","Geomyidae","Cratogeomys","castanops","Cratogeomys castanops"
"1816","Rodentia","Geomyidae","Cratogeomys","fulvescens","Cratogeomys fulvescens"
"1817","Rodentia","Geomyidae","Cratogeomys","fumosus","Cratogeomys fumosus"
"1818","Rodentia","Geomyidae","Cratogeomys","goldmani","Cratogeomys goldmani"
"1819","Rodentia","Geomyidae","Cratogeomys","merriami","Cratogeomys merriami"
"1820","Rodentia","Geomyidae","Cratogeomys","perotensis","Cratogeomys perotensis"
"1821","Rodentia","Geomyidae","Cratogeomys","planiceps","Cratogeomys planiceps"
"1822","Rodentia","Geomyidae","Geomys","arenarius","Geomys arenarius"
"1823","Rodentia","Geomyidae","Geomys","attwateri","Geomys attwateri"
"1824","Rodentia","Geomyidae","Geomys","breviceps","Geomys breviceps"
"1825","Rodentia","Geomyidae","Geomys","bursarius","Geomys bursarius"
"1826","Rodentia","Geomyidae","Geomys","jugossicularis","Geomys jugossicularis"
"1827","Rodentia","Geomyidae","Geomys","knoxjonesi","Geomys knoxjonesi"
"1828","Rodentia","Geomyidae","Geomys","lutescens","Geomys lutescens"
"1829","Rodentia","Geomyidae","Geomys","personatus","Geomys personatus"
"1830","Rodentia","Geomyidae","Geomys","pinetis","Geomys pinetis"
"1831","Rodentia","Geomyidae","Geomys","streckeri","Geomys streckeri"
"1832","Rodentia","Geomyidae","Geomys","texensis","Geomys texensis"
"1833","Rodentia","Geomyidae","Geomys","tropicalis","Geomys tropicalis"
"1834","Rodentia","Geomyidae","Heterogeomys","cavator","Heterogeomys cavator"
"1835","Rodentia","Geomyidae","Heterogeomys","cherriei","Heterogeomys cherriei"
"1836","Rodentia","Geomyidae","Heterogeomys","dariensis","Heterogeomys dariensis"
"1837","Rodentia","Geomyidae","Heterogeomys","heterodus","Heterogeomys heterodus"
"1838","Rodentia","Geomyidae","Heterogeomys","hispidus","Heterogeomys hispidus"
"1839","Rodentia","Geomyidae","Heterogeomys","lanius","Heterogeomys lanius"
"1840","Rodentia","Geomyidae","Heterogeomys","underwoodi","Heterogeomys underwoodi"
"1841","Rodentia","Geomyidae","Orthogeomys","grandis","Orthogeomys grandis"
"1842","Rodentia","Geomyidae","Pappogeomys","bulleri","Pappogeomys bulleri"
"1843","Rodentia","Geomyidae","Zygogeomys","trichopus","Zygogeomys trichopus"
"1844","Rodentia","Geomyidae","Thomomys","atrovarius","Thomomys atrovarius"
"1845","Rodentia","Geomyidae","Thomomys","bottae","Thomomys bottae"
"1846","Rodentia","Geomyidae","Thomomys","bulbivorus","Thomomys bulbivorus"
"1847","Rodentia","Geomyidae","Thomomys","clusius","Thomomys clusius"
"1848","Rodentia","Geomyidae","Thomomys","idahoensis","Thomomys idahoensis"
"1849","Rodentia","Geomyidae","Thomomys","mazama","Thomomys mazama"
"1850","Rodentia","Geomyidae","Thomomys","monticola","Thomomys monticola"
"1851","Rodentia","Geomyidae","Thomomys","nayarensis","Thomomys nayarensis"
"1852","Rodentia","Geomyidae","Thomomys","sheldoni","Thomomys sheldoni"
"1853","Rodentia","Geomyidae","Thomomys","talpoides","Thomomys talpoides"
"1854","Rodentia","Geomyidae","Thomomys","townsendii","Thomomys townsendii"
"1855","Rodentia","Geomyidae","Thomomys","umbrinus","Thomomys umbrinus"
"1856","Rodentia","Heteromyidae","Dipodomys","agilis","Dipodomys agilis"
"1857","Rodentia","Heteromyidae","Dipodomys","californicus","Dipodomys californicus"
"1858","Rodentia","Heteromyidae","Dipodomys","compactus","Dipodomys compactus"
"1859","Rodentia","Heteromyidae","Dipodomys","deserti","Dipodomys deserti"
"1860","Rodentia","Heteromyidae","Dipodomys","elator","Dipodomys elator"
"1861","Rodentia","Heteromyidae","Dipodomys","gravipes","Dipodomys gravipes"
"1862","Rodentia","Heteromyidae","Dipodomys","heermanni","Dipodomys heermanni"
"1863","Rodentia","Heteromyidae","Dipodomys","ingens","Dipodomys ingens"
"1864","Rodentia","Heteromyidae","Dipodomys","merriami","Dipodomys merriami"
"1865","Rodentia","Heteromyidae","Dipodomys","microps","Dipodomys microps"
"1866","Rodentia","Heteromyidae","Dipodomys","nelsoni","Dipodomys nelsoni"
"1867","Rodentia","Heteromyidae","Dipodomys","nitratoides","Dipodomys nitratoides"
"1868","Rodentia","Heteromyidae","Dipodomys","ordii","Dipodomys ordii"
"1869","Rodentia","Heteromyidae","Dipodomys","ornatus","Dipodomys ornatus"
"1870","Rodentia","Heteromyidae","Dipodomys","panamintinus","Dipodomys panamintinus"
"1871","Rodentia","Heteromyidae","Dipodomys","phillipsii","Dipodomys phillipsii"
"1872","Rodentia","Heteromyidae","Dipodomys","simulans","Dipodomys simulans"
"1873","Rodentia","Heteromyidae","Dipodomys","spectabilis","Dipodomys spectabilis"
"1874","Rodentia","Heteromyidae","Dipodomys","stephensi","Dipodomys stephensi"
"1875","Rodentia","Heteromyidae","Dipodomys","venustus","Dipodomys venustus"
"1876","Rodentia","Heteromyidae","Microdipodops","megacephalus","Microdipodops megacephalus"
"1877","Rodentia","Heteromyidae","Microdipodops","pallidus","Microdipodops pallidus"
"1878","Rodentia","Heteromyidae","Heteromys","adspersus","Heteromys adspersus"
"1879","Rodentia","Heteromyidae","Heteromys","anomalus","Heteromys anomalus"
"1880","Rodentia","Heteromyidae","Heteromys","australis","Heteromys australis"
"1881","Rodentia","Heteromyidae","Heteromys","bulleri","Heteromys bulleri"
"1882","Rodentia","Heteromyidae","Heteromys","catopterius","Heteromys catopterius"
"1883","Rodentia","Heteromyidae","Heteromys","desmarestianus","Heteromys desmarestianus"
"1884","Rodentia","Heteromyidae","Heteromys","gaumeri","Heteromys gaumeri"
"1885","Rodentia","Heteromyidae","Heteromys","goldmani","Heteromys goldmani"
"1886","Rodentia","Heteromyidae","Heteromys","irroratus","Heteromys irroratus"
"1887","Rodentia","Heteromyidae","Heteromys","nelsoni","Heteromys nelsoni"
"1888","Rodentia","Heteromyidae","Heteromys","nubicolens","Heteromys nubicolens"
"1889","Rodentia","Heteromyidae","Heteromys","oasicus","Heteromys oasicus"
"1890","Rodentia","Heteromyidae","Heteromys","oresterus","Heteromys oresterus"
"1891","Rodentia","Heteromyidae","Heteromys","pictus","Heteromys pictus"
"1892","Rodentia","Heteromyidae","Heteromys","salvini","Heteromys salvini"
"1893","Rodentia","Heteromyidae","Heteromys","spectabilis","Heteromys spectabilis"
"1894","Rodentia","Heteromyidae","Heteromys","teleus","Heteromys teleus"
"1895","Rodentia","Heteromyidae","Chaetodipus","ammophilus","Chaetodipus ammophilus"
"1896","Rodentia","Heteromyidae","Chaetodipus","arenarius","Chaetodipus arenarius"
"1897","Rodentia","Heteromyidae","Chaetodipus","artus","Chaetodipus artus"
"1898","Rodentia","Heteromyidae","Chaetodipus","baileyi","Chaetodipus baileyi"
"1899","Rodentia","Heteromyidae","Chaetodipus","californicus","Chaetodipus californicus"
"1900","Rodentia","Heteromyidae","Chaetodipus","collis","Chaetodipus collis"
"1901","Rodentia","Heteromyidae","Chaetodipus","durangae","Chaetodipus durangae"
"1902","Rodentia","Heteromyidae","Chaetodipus","eremicus","Chaetodipus eremicus"
"1903","Rodentia","Heteromyidae","Chaetodipus","fallax","Chaetodipus fallax"
"1904","Rodentia","Heteromyidae","Chaetodipus","formosus","Chaetodipus formosus"
"1905","Rodentia","Heteromyidae","Chaetodipus","goldmani","Chaetodipus goldmani"
"1906","Rodentia","Heteromyidae","Chaetodipus","hispidus","Chaetodipus hispidus"
"1907","Rodentia","Heteromyidae","Chaetodipus","intermedius","Chaetodipus intermedius"
"1908","Rodentia","Heteromyidae","Chaetodipus","lineatus","Chaetodipus lineatus"
"1909","Rodentia","Heteromyidae","Chaetodipus","nelsoni","Chaetodipus nelsoni"
"1910","Rodentia","Heteromyidae","Chaetodipus","penicillatus","Chaetodipus penicillatus"
"1911","Rodentia","Heteromyidae","Chaetodipus","pernix","Chaetodipus pernix"
"1912","Rodentia","Heteromyidae","Chaetodipus","rudinoris","Chaetodipus rudinoris"
"1913","Rodentia","Heteromyidae","Chaetodipus","siccus","Chaetodipus siccus"
"1914","Rodentia","Heteromyidae","Chaetodipus","spinatus","Chaetodipus spinatus"
"1915","Rodentia","Heteromyidae","Perognathus","alticola","Perognathus alticola"
"1916","Rodentia","Heteromyidae","Perognathus","amplus","Perognathus amplus"
"1917","Rodentia","Heteromyidae","Perognathus","fasciatus","Perognathus fasciatus"
"1918","Rodentia","Heteromyidae","Perognathus","flavescens","Perognathus flavescens"
"1919","Rodentia","Heteromyidae","Perognathus","flavus","Perognathus flavus"
"1920","Rodentia","Heteromyidae","Perognathus","inornatus","Perognathus inornatus"
"1921","Rodentia","Heteromyidae","Perognathus","longimembris","Perognathus longimembris"
"1922","Rodentia","Heteromyidae","Perognathus","merriami","Perognathus merriami"
"1923","Rodentia","Heteromyidae","Perognathus","mollipilosus","Perognathus mollipilosus"
"1924","Rodentia","Heteromyidae","Perognathus","parvus","Perognathus parvus"
"1925","Rodentia","Dipodidae","Allactaga","major","Allactaga major"
"1926","Rodentia","Dipodidae","Allactaga","severtzovi","Allactaga severtzovi"
"1927","Rodentia","Dipodidae","Allactodipus","bobrinskii","Allactodipus bobrinskii"
"1928","Rodentia","Dipodidae","Orientallactaga","balikunica","Orientallactaga balikunica"
"1929","Rodentia","Dipodidae","Orientallactaga","bullata","Orientallactaga bullata"
"1930","Rodentia","Dipodidae","Orientallactaga","sibirica","Orientallactaga sibirica"
"1931","Rodentia","Dipodidae","Pygeretmus","platyurus","Pygeretmus platyurus"
"1932","Rodentia","Dipodidae","Pygeretmus","pumilio","Pygeretmus pumilio"
"1933","Rodentia","Dipodidae","Pygeretmus","shitkovi","Pygeretmus shitkovi"
"1934","Rodentia","Dipodidae","Scarturus","aulacotis","Scarturus aulacotis"
"1935","Rodentia","Dipodidae","Scarturus","elater","Scarturus elater"
"1936","Rodentia","Dipodidae","Scarturus","euphraticus","Scarturus euphraticus"
"1937","Rodentia","Dipodidae","Scarturus","hotsoni","Scarturus hotsoni"
"1938","Rodentia","Dipodidae","Scarturus","tetradactylus","Scarturus tetradactylus"
"1939","Rodentia","Dipodidae","Scarturus","toussi","Scarturus toussi"
"1940","Rodentia","Dipodidae","Scarturus","vinogradovi","Scarturus vinogradovi"
"1941","Rodentia","Dipodidae","Scarturus","williamsi","Scarturus williamsi"
"1942","Rodentia","Dipodidae","Cardiocranius","paradoxus","Cardiocranius paradoxus"
"1943","Rodentia","Dipodidae","Salpingotus","crassicauda","Salpingotus crassicauda"
"1944","Rodentia","Dipodidae","Salpingotus","heptneri","Salpingotus heptneri"
"1945","Rodentia","Dipodidae","Salpingotus","kozlovi","Salpingotus kozlovi"
"1946","Rodentia","Dipodidae","Salpingotus","michaelis","Salpingotus michaelis"
"1947","Rodentia","Dipodidae","Salpingotus","pallidus","Salpingotus pallidus"
"1948","Rodentia","Dipodidae","Salpingotus","thomasi","Salpingotus thomasi"
"1949","Rodentia","Dipodidae","Chimaerodipus","auritus","Chimaerodipus auritus"
"1950","Rodentia","Dipodidae","Dipus","deasyi","Dipus deasyi"
"1951","Rodentia","Dipodidae","Dipus","sagitta","Dipus sagitta"
"1952","Rodentia","Dipodidae","Eremodipus","lichtensteini","Eremodipus lichtensteini"
"1953","Rodentia","Dipodidae","Jaculus","blanfordi","Jaculus blanfordi"
"1954","Rodentia","Dipodidae","Jaculus","hirtipes","Jaculus hirtipes"
"1955","Rodentia","Dipodidae","Jaculus","jaculus","Jaculus jaculus"
"1956","Rodentia","Dipodidae","Jaculus","loftusi","Jaculus loftusi"
"1957","Rodentia","Dipodidae","Jaculus","orientalis","Jaculus orientalis"
"1958","Rodentia","Dipodidae","Paradipus","ctenodactylus","Paradipus ctenodactylus"
"1959","Rodentia","Dipodidae","Stylodipus","andrewsi","Stylodipus andrewsi"
"1960","Rodentia","Dipodidae","Stylodipus","sungorus","Stylodipus sungorus"
"1961","Rodentia","Dipodidae","Stylodipus","telum","Stylodipus telum"
"1962","Rodentia","Dipodidae","Euchoreutes","naso","Euchoreutes naso"
"1963","Rodentia","Sminthidae","Sicista","armenica","Sicista armenica"
"1964","Rodentia","Sminthidae","Sicista","betulina","Sicista betulina"
"1965","Rodentia","Sminthidae","Sicista","caucasica","Sicista caucasica"
"1966","Rodentia","Sminthidae","Sicista","caudata","Sicista caudata"
"1967","Rodentia","Sminthidae","Sicista","cimlanica","Sicista cimlanica"
"1968","Rodentia","Sminthidae","Sicista","concolor","Sicista concolor"
"1969","Rodentia","Sminthidae","Sicista","kazbegica","Sicista kazbegica"
"1970","Rodentia","Sminthidae","Sicista","kluchorica","Sicista kluchorica"
"1971","Rodentia","Sminthidae","Sicista","loriger","Sicista loriger"
"1972","Rodentia","Sminthidae","Sicista","napaea","Sicista napaea"
"1973","Rodentia","Sminthidae","Sicista","pseudonapaea","Sicista pseudonapaea"
"1974","Rodentia","Sminthidae","Sicista","severtzovi","Sicista severtzovi"
"1975","Rodentia","Sminthidae","Sicista","strandi","Sicista strandi"
"1976","Rodentia","Sminthidae","Sicista","subtilis","Sicista subtilis"
"1977","Rodentia","Sminthidae","Sicista","talgarica","Sicista talgarica"
"1978","Rodentia","Sminthidae","Sicista","terskeica","Sicista terskeica"
"1979","Rodentia","Sminthidae","Sicista","tianshanica","Sicista tianshanica"
"1980","Rodentia","Sminthidae","Sicista","trizona","Sicista trizona"
"1981","Rodentia","Sminthidae","Sicista","zhetysuica","Sicista zhetysuica"
"1982","Rodentia","Zapodidae","Eozapus","setchuanus","Eozapus setchuanus"
"1983","Rodentia","Zapodidae","Napaeozapus","abietorum","Napaeozapus abietorum"
"1984","Rodentia","Zapodidae","Napaeozapus","insignis","Napaeozapus insignis"
"1985","Rodentia","Zapodidae","Zapus","hudsonius","Zapus hudsonius"
"1986","Rodentia","Zapodidae","Zapus","luteus","Zapus luteus"
"1987","Rodentia","Zapodidae","Zapus","montanus","Zapus montanus"
"1988","Rodentia","Zapodidae","Zapus","oregonus","Zapus oregonus"
"1989","Rodentia","Zapodidae","Zapus","pacificus","Zapus pacificus"
"1990","Rodentia","Zapodidae","Zapus","princeps","Zapus princeps"
"1991","Rodentia","Zapodidae","Zapus","saltator","Zapus saltator"
"1992","Rodentia","Zapodidae","Zapus","trinotatus","Zapus trinotatus"
"1993","Rodentia","Calomyscidae","Calomyscus","bailwardi","Calomyscus bailwardi"
"1994","Rodentia","Calomyscidae","Calomyscus","baluchi","Calomyscus baluchi"
"1995","Rodentia","Calomyscidae","Calomyscus","elburzensis","Calomyscus elburzensis"
"1996","Rodentia","Calomyscidae","Calomyscus","grandis","Calomyscus grandis"
"1997","Rodentia","Calomyscidae","Calomyscus","hotsoni","Calomyscus hotsoni"
"1998","Rodentia","Calomyscidae","Calomyscus","mystax","Calomyscus mystax"
"1999","Rodentia","Calomyscidae","Calomyscus","tsolovi","Calomyscus tsolovi"
"2000","Rodentia","Calomyscidae","Calomyscus","urartensis","Calomyscus urartensis"
"2001","Rodentia","Cricetidae","Alexandromys","alpinus","Alexandromys alpinus"
"2002","Rodentia","Cricetidae","Alexandromys","evoronensis","Alexandromys evoronensis"
"2003","Rodentia","Cricetidae","Alexandromys","fortis","Alexandromys fortis"
"2004","Rodentia","Cricetidae","Alexandromys","kikuchii","Alexandromys kikuchii"
"2005","Rodentia","Cricetidae","Alexandromys","limnophilus","Alexandromys limnophilus"
"2006","Rodentia","Cricetidae","Alexandromys","maximowiczii","Alexandromys maximowiczii"
"2007","Rodentia","Cricetidae","Alexandromys","middendorffii","Alexandromys middendorffii"
"2008","Rodentia","Cricetidae","Alexandromys","mongolicus","Alexandromys mongolicus"
"2009","Rodentia","Cricetidae","Alexandromys","montebelli","Alexandromys montebelli"
"2010","Rodentia","Cricetidae","Alexandromys","mujanensis","Alexandromys mujanensis"
"2011","Rodentia","Cricetidae","Alexandromys","oeconomus","Alexandromys oeconomus"
"2012","Rodentia","Cricetidae","Alexandromys","sachalinensis","Alexandromys sachalinensis"
"2013","Rodentia","Cricetidae","Alexandromys","shantaricus","Alexandromys shantaricus"
"2014","Rodentia","Cricetidae","Arvicola","amphibius","Arvicola amphibius"
"2015","Rodentia","Cricetidae","Arvicola","italicus","Arvicola italicus"
"2016","Rodentia","Cricetidae","Arvicola","persicus","Arvicola persicus"
"2017","Rodentia","Cricetidae","Arvicola","sapidus","Arvicola sapidus"
"2018","Rodentia","Cricetidae","Chionomys","gud","Chionomys gud"
"2019","Rodentia","Cricetidae","Chionomys","lasistanius","Chionomys lasistanius"
"2020","Rodentia","Cricetidae","Chionomys","nivalis","Chionomys nivalis"
"2021","Rodentia","Cricetidae","Chionomys","roberti","Chionomys roberti"
"2022","Rodentia","Cricetidae","Hyperacrius","fertilis","Hyperacrius fertilis"
"2023","Rodentia","Cricetidae","Hyperacrius","wynnei","Hyperacrius wynnei"
"2024","Rodentia","Cricetidae","Lasiopodomys","brandtii","Lasiopodomys brandtii"
"2025","Rodentia","Cricetidae","Lasiopodomys","gregalis","Lasiopodomys gregalis"
"2026","Rodentia","Cricetidae","Lasiopodomys","mandarinus","Lasiopodomys mandarinus"
"2027","Rodentia","Cricetidae","Lasiopodomys","raddei","Lasiopodomys raddei"
"2028","Rodentia","Cricetidae","Lemmiscus","curtatus","Lemmiscus curtatus"
"2029","Rodentia","Cricetidae","Microtus","abbreviatus","Microtus abbreviatus"
"2030","Rodentia","Cricetidae","Microtus","afghanus","Microtus afghanus"
"2031","Rodentia","Cricetidae","Microtus","agrestis","Microtus agrestis"
"2032","Rodentia","Cricetidae","Microtus","anatolicus","Microtus anatolicus"
"2033","Rodentia","Cricetidae","Microtus","arvalis","Microtus arvalis"
"2034","Rodentia","Cricetidae","Microtus","brachycercus","Microtus brachycercus"
"2035","Rodentia","Cricetidae","Microtus","bucharensis","Microtus bucharensis"
"2036","Rodentia","Cricetidae","Microtus","cabrerae","Microtus cabrerae"
"2037","Rodentia","Cricetidae","Microtus","californicus","Microtus californicus"
"2038","Rodentia","Cricetidae","Microtus","canicaudus","Microtus canicaudus"
"2039","Rodentia","Cricetidae","Microtus","chrotorrhinus","Microtus chrotorrhinus"
"2040","Rodentia","Cricetidae","Microtus","daghestanicus","Microtus daghestanicus"
"2041","Rodentia","Cricetidae","Microtus","dogramacii","Microtus dogramacii"
"2042","Rodentia","Cricetidae","Microtus","drummondii","Microtus drummondii"
"2043","Rodentia","Cricetidae","Microtus","dukecampbelli","Microtus dukecampbelli"
"2044","Rodentia","Cricetidae","Microtus","duodecimcostatus","Microtus duodecimcostatus"
"2045","Rodentia","Cricetidae","Microtus","elbeyli","Microtus elbeyli"
"2046","Rodentia","Cricetidae","Microtus","felteni","Microtus felteni"
"2047","Rodentia","Cricetidae","Microtus","gerbii","Microtus gerbii"
"2048","Rodentia","Cricetidae","Microtus","guatemalensis","Microtus guatemalensis"
"2049","Rodentia","Cricetidae","Microtus","guentheri","Microtus guentheri"
"2050","Rodentia","Cricetidae","Microtus","hartingi","Microtus hartingi"
"2051","Rodentia","Cricetidae","Microtus","ilaeus","Microtus ilaeus"
"2052","Rodentia","Cricetidae","Microtus","irani","Microtus irani"
"2053","Rodentia","Cricetidae","Microtus","juldaschi","Microtus juldaschi"
"2054","Rodentia","Cricetidae","Microtus","kermanensis","Microtus kermanensis"
"2055","Rodentia","Cricetidae","Microtus","lavernedii","Microtus lavernedii"
"2056","Rodentia","Cricetidae","Microtus","liechtensteini","Microtus liechtensteini"
"2057","Rodentia","Cricetidae","Microtus","longicaudus","Microtus longicaudus"
"2058","Rodentia","Cricetidae","Microtus","lusitanicus","Microtus lusitanicus"
"2059","Rodentia","Cricetidae","Microtus","lydius","Microtus lydius"
"2060","Rodentia","Cricetidae","Microtus","majori","Microtus majori"
"2061","Rodentia","Cricetidae","Microtus","mexicanus","Microtus mexicanus"
"2062","Rodentia","Cricetidae","Microtus","miurus","Microtus miurus"
"2063","Rodentia","Cricetidae","Microtus","mogollonensis","Microtus mogollonensis"
"2064","Rodentia","Cricetidae","Microtus","montanus","Microtus montanus"
"2065","Rodentia","Cricetidae","Microtus","multiplex","Microtus multiplex"
"2066","Rodentia","Cricetidae","Microtus","mustersi","Microtus mustersi"
"2067","Rodentia","Cricetidae","Microtus","mystacinus","Microtus mystacinus"
"2068","Rodentia","Cricetidae","Microtus","nebrodensis","Microtus nebrodensis"
"2069","Rodentia","Cricetidae","Microtus","oaxacensis","Microtus oaxacensis"
"2070","Rodentia","Cricetidae","Microtus","obscurus","Microtus obscurus"
"2071","Rodentia","Cricetidae","Microtus","ochrogaster","Microtus ochrogaster"
"2072","Rodentia","Cricetidae","Microtus","oregoni","Microtus oregoni"
"2073","Rodentia","Cricetidae","Microtus","paradoxus","Microtus paradoxus"
"2074","Rodentia","Cricetidae","Microtus","pennsylvanicus","Microtus pennsylvanicus"
"2075","Rodentia","Cricetidae","Microtus","pinetorum","Microtus pinetorum"
"2076","Rodentia","Cricetidae","Microtus","qazvinensis","Microtus qazvinensis"
"2077","Rodentia","Cricetidae","Microtus","quasiater","Microtus quasiater"
"2078","Rodentia","Cricetidae","Microtus","richardsoni","Microtus richardsoni"
"2079","Rodentia","Cricetidae","Microtus","rozianus","Microtus rozianus"
"2080","Rodentia","Cricetidae","Microtus","savii","Microtus savii"
"2081","Rodentia","Cricetidae","Microtus","schelkovnikovi","Microtus schelkovnikovi"
"2082","Rodentia","Cricetidae","Microtus","socialis","Microtus socialis"
"2083","Rodentia","Cricetidae","Microtus","subterraneus","Microtus subterraneus"
"2084","Rodentia","Cricetidae","Microtus","tatricus","Microtus tatricus"
"2085","Rodentia","Cricetidae","Microtus","thomasi","Microtus thomasi"
"2086","Rodentia","Cricetidae","Microtus","townsendii","Microtus townsendii"
"2087","Rodentia","Cricetidae","Microtus","transcaspicus","Microtus transcaspicus"
"2088","Rodentia","Cricetidae","Microtus","umbrosus","Microtus umbrosus"
"2089","Rodentia","Cricetidae","Microtus","xanthognathus","Microtus xanthognathus"
"2090","Rodentia","Cricetidae","Neodon","clarkei","Neodon clarkei"
"2091","Rodentia","Cricetidae","Neodon","forresti","Neodon forresti"
"2092","Rodentia","Cricetidae","Neodon","fuscus","Neodon fuscus"
"2093","Rodentia","Cricetidae","Neodon","irene","Neodon irene"
"2094","Rodentia","Cricetidae","Neodon","leucurus","Neodon leucurus"
"2095","Rodentia","Cricetidae","Neodon","linzhiensis","Neodon linzhiensis"
"2096","Rodentia","Cricetidae","Neodon","medogensis","Neodon medogensis"
"2097","Rodentia","Cricetidae","Neodon","nepalensis","Neodon nepalensis"
"2098","Rodentia","Cricetidae","Neodon","nyalamensis","Neodon nyalamensis"
"2099","Rodentia","Cricetidae","Neodon","sikimensis","Neodon sikimensis"
"2100","Rodentia","Cricetidae","Proedromys","bedfordi","Proedromys bedfordi"
"2101","Rodentia","Cricetidae","Proedromys","liangshanensis","Proedromys liangshanensis"
"2102","Rodentia","Cricetidae","Volemys","millicens","Volemys millicens"
"2103","Rodentia","Cricetidae","Volemys","musseri","Volemys musseri"
"2104","Rodentia","Cricetidae","Alticola","albicauda","Alticola albicauda"
"2105","Rodentia","Cricetidae","Alticola","argentatus","Alticola argentatus"
"2106","Rodentia","Cricetidae","Alticola","barakshin","Alticola barakshin"
"2107","Rodentia","Cricetidae","Alticola","lemminus","Alticola lemminus"
"2108","Rodentia","Cricetidae","Alticola","macrotis","Alticola macrotis"
"2109","Rodentia","Cricetidae","Alticola","montosus","Alticola montosus"
"2110","Rodentia","Cricetidae","Alticola","olchonensis","Alticola olchonensis"
"2111","Rodentia","Cricetidae","Alticola","roylei","Alticola roylei"
"2112","Rodentia","Cricetidae","Alticola","semicanus","Alticola semicanus"
"2113","Rodentia","Cricetidae","Alticola","stoliczkanus","Alticola stoliczkanus"
"2114","Rodentia","Cricetidae","Alticola","strelzovi","Alticola strelzovi"
"2115","Rodentia","Cricetidae","Alticola","tuvinicus","Alticola tuvinicus"
"2116","Rodentia","Cricetidae","Caryomys","eva","Caryomys eva"
"2117","Rodentia","Cricetidae","Caryomys","inez","Caryomys inez"
"2118","Rodentia","Cricetidae","Clethrionomys","californicus","Clethrionomys californicus"
"2119","Rodentia","Cricetidae","Clethrionomys","centralis","Clethrionomys centralis"
"2120","Rodentia","Cricetidae","Clethrionomys","gapperi","Clethrionomys gapperi"
"2121","Rodentia","Cricetidae","Clethrionomys","glareolus","Clethrionomys glareolus"
"2122","Rodentia","Cricetidae","Clethrionomys","rutilus","Clethrionomys rutilus"
"2123","Rodentia","Cricetidae","Craseomys","andersoni","Craseomys andersoni"
"2124","Rodentia","Cricetidae","Craseomys","regulus","Craseomys regulus"
"2125","Rodentia","Cricetidae","Craseomys","rex","Craseomys rex"
"2126","Rodentia","Cricetidae","Craseomys","rufocanus","Craseomys rufocanus"
"2127","Rodentia","Cricetidae","Craseomys","shanseius","Craseomys shanseius"
